link,price,price_before_discount,currency,rating,image_url,Product Title,Category,Site,All Reviews,Brand,Operating System,Ram Memory Installed Size,Memory Storage Capacity,Screen Size,Resolution,Refresh Rate,Model Name,Wireless Carrier,Cellular Technology,Connectivity Technology,CPU Model,CPU Speed,Color,date
https://www.amazon.com/SAMSUNG-Galaxy-A13-LTE-32GB/dp/B09Z8P34NM/ref=sr_1_76?dib=eyJ2IjoiMSJ9.ekOL4nZkrBSP26usbCc9uTCZN6QDrgi_DeyKgA_3CFZqiftw0EB4avbBTadFjc6uOiTWQVoQEQxa9PkCiBMJHm1UUqgqi2YyuTpEVbIQIobtslacnYU1q0F_AByrGNAqqvW_rVSy4EIQiEpS0qPgq49RmnUbGxjgGQ1eyYjEASIcQKXJtnmQs_fvQZXfQIJNcXyVP5RZQrK7vXee0Gp4XMtE1bM2ttmEvIC4hPGLZz4.aKHZUq5TK23pUg23AbrTnC0lTpsANyNxQ5snvzXPyvY&dib_tag=se&keywords=mobile+phone&qid=1729650160&sr=8-76,94.,$75.90,USD,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/A15-5G-Unlocked-T-Mobile-SM-A156M/dp/B0D79Z15XR/ref=sr_1_77?dib=eyJ2IjoiMSJ9.ekOL4nZkrBSP26usbCc9uTCZN6QDrgi_DeyKgA_3CFZqiftw0EB4avbBTadFjc6uOiTWQVoQEQxa9PkCiBMJHm1UUqgqi2YyuTpEVbIQIobtslacnYU1q0F_AByrGNAqqvW_rVSy4EIQiEpS0qPgq49RmnUbGxjgGQ1eyYjEASIcQKXJtnmQs_fvQZXfQIJNcXyVP5RZQrK7vXee0Gp4XMtE1bM2ttmEvIC4hPGLZz4.aKHZUq5TK23pUg23AbrTnC0lTpsANyNxQ5snvzXPyvY&dib_tag=se&keywords=mobile+phone&qid=1729650160&sr=8-77,185.,No List Price,USD,No Rating,https://m.media-amazon.com/images/I/51DE5TgJXIL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Galaxy-Unlocked-Smartphone-Intuitive-Warranty/dp/B09GBLFSB2/ref=sr_1_78?dib=eyJ2IjoiMSJ9.ekOL4nZkrBSP26usbCc9uTCZN6QDrgi_DeyKgA_3CFZqiftw0EB4avbBTadFjc6uOiTWQVoQEQxa9PkCiBMJHm1UUqgqi2YyuTpEVbIQIobtslacnYU1q0F_AByrGNAqqvW_rVSy4EIQiEpS0qPgq49RmnUbGxjgGQ1eyYjEASIcQKXJtnmQs_fvQZXfQIJNcXyVP5RZQrK7vXee0Gp4XMtE1bM2ttmEvIC4hPGLZz4.aKHZUq5TK23pUg23AbrTnC0lTpsANyNxQ5snvzXPyvY&dib_tag=se&keywords=mobile+phone&qid=1729650160&sr=8-78,259.,$192.00,USD,3.8 out of 5 stars,https://m.media-amazon.com/images/I/61JXIlARNfL._AC_UY218_.jpg,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",Mobile Phones,Amazon,"[{'Reviewer Name': 'Burien_Bassist', 'Rating': '5.0 out of 5 stars', 'Title': 'Good Deal 👍', 'Date': 'Reviewed in the United States on August 16, 2024', 'Review Body': 'I received my phone a few months ago and don\'t regret the purchase. It looked like a new phone, couldn\'t find a single sign it had been used. The plastic film was still on the back and sides. For the price it was a great buy. I cant see spending more than a few hundred dollars on one and this was in the $250 area total. There are a couple things I don\'t care for but have nothing to do with it being ""renewed"". The battery life leaves a bit to be desired. My last couple phones all had batteries in the 5000mA range so this having only a 3300mA battery is very noticeable, no more lasting all day and charging at night while sleeping like I\'ve been doing for years with my Moto G Stylus 5G phones(2021&2023 models).I\'m used to using the tempered glass screen protectors which can\'t be used on this one. I\'ve tried a couple of the flexible film ones with it but wasted the money because couldn\'t get them to install properly(without air bubbles everywhere). The phone screen is soft. It will get dents/creases in it if not careful(I put a light crease in mine trying to install a screen protector).  When opened its not perfectly flat, there\'s a shallow area where the fold is but it\'s not  visually noticeable with the screen on at all. Only noticeable by touch and visually when the screen is off. The non expandable memory isn\'t a feature I like. 128GB isn\'t a whole lot nowadays, especially when it\'s common for apps to be 1GB-3GB(like games and Facebook). I used to keep my games, photos, and entertainment/social media apps on a SD card but now I\'m just being a lot more selective with what I install and quick to uninstall something if it\'s not being used regularly, whereas with expandable memory I\'d just leave them on the SD card. I read that it will no longer receive updates from Samsung so Android 14 is going to be the last operating system upgrade for it.Size is the reason I bought it. Got tired of carrying phones that only fit in back pockets and still have 1/4 of it sticking out. With this I get the same size screen but can put it in any pocket. It\'s unlocked compatible with GSM and CDMA service providers so works with all the major ones.All in all it\'s a good phone loaded with features, looks and functions like a new one for 1/2 the price,and it\'s second life is helping the planet with saving resources and landfill space. A good buy for cheap people like me who cares not 1 bit about having the newest model phone.\nRead more'}, {'Reviewer Name': 'Sharistarshine', 'Rating': '1.0 out of 5 stars', 'Title': ""Don't Buy It!!!"", 'Date': 'Reviewed in the United States on October 8, 2024', 'Review Body': ""I loved the concept of a flip smartphone & maybe a new one would work properly but we've tried two of these refurbished ones & within 6 months they end up with a green line down the side & eventually a black blob that covered most of the screen.  I had bought the insurance Amazon offers but it only pays for the price of the phone, not tax & there is a hefty fee that must be paid in advance of filing the claim so basically the phone & insurance suck.  Buyer beware!\nRead more""}, {'Reviewer Name': 'Dan', 'Rating': '5.0 out of 5 stars', 'Title': 'Great Phone', 'Date': 'Reviewed in the United States on October 20, 2024', 'Review Body': 'Very pleased with the flip 3 thus far. The phone was like new. It really helps to have a foldable design, much easier to fit in your pocket. The cover screen can also be used to watch videos or listen to music with an app from the play store--helps save the battery.\nRead more'}, {'Reviewer Name': 'DanP', 'Rating': '4.0 out of 5 stars', 'Title': 'I Love It... So Far', 'Date': 'Reviewed in the United States on August 3, 2022', 'Review Body': 'A bit of background about my experiences with ""renewed"" smartphones: I had originally purchased a renewed Samsung Flip 5G (the one with the smaller outside display) from eBay for about $250. The phone lasted about three days before the inner screen blacked out. I then purchased a renewed Google Pixel 6 through Amazon\'s Renewed Guarantee program. That one arrived with defective cameras. So I was leery about taking a chance again on this Flip 3, considering this device\'s history of stability to begin with. But I didn\'t want to pay full price for brand new, so I decided to roll the dice. At least I\'d have the 100 day guarantee to give it a proper shakedown.So far, I\'m very pleased. The phone is indistinguishable from brand new, and there are no problems with the screen so far. Not a heavy user, but I give the hinge a good workout through a regular day. The battery life is notoriously bad to begin with, but I don\'t detect it\'s any worse for being in a renewed product, and used frugally, I can typically get a full day out of it.My biggest complaint is that I would prefer to use the Google apps over the Samsung apps for phone, texting, etc. The Google software is more sophisticated, but doesn\'t seem to work with the exterior screen. So I\'m stuck with Samsung -- an inconvenience, but not a deal breaker.But otherwise, I love this phone. I love its feel, its weight, the way it fits in my hand -- both closed and opened -- and in my pocket. The tech may not be any more sophisticated than Samsung\'s ""flat"" offerings, but since the renewed price is about the same as their more modest phones, I\'m not regretting the purchase. We\'ll see if that lasts.\nRead more'}, {'Reviewer Name': 'SAME Computers', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Mexico on October 4, 2024', 'Review Body': 'Para ser equipo refurbished está en muy buenas condiciones y además funciona perfectamente.\nRead more'}, {'Reviewer Name': 'Doug Henderson', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Canada on January 11, 2023', 'Review Body': ""I prefer small-size phone in general and loved iPhone OS so I never thought I would buy an Android phone. Because Apple doesn't give any choices for small-sized phone with latest OS, I decided to try Flip 3. It is not as small as I hope but it fits in my jeans' pocket well. You can pretty much use the cover screen to check all messages. Convenient and energy-saving! After I did setting, installed apps and played with it for a couple of hours, the battery dropped to 85%, then I kept using it for 2 days (switching off at night), the battery dropped to 35% after two days. My iPhone normally lasts for one day. I don't play video games, but just listen music, text or read news and emails. The battery is much better than I thought. The phone came in an authentic-looking box with a cable. It is annoying there is no charger, but it is not the seller's fault. The phone looks like new. Only one place has tiny small cometic scratch is on the middle of backcase where the phone is folding, but it is hardly noticeable. Switching from iPhone to Android is painful because Apple didn't make it easy to transfer contacts to android. But it worths the trouble to make this change for me. Over all, I will recommend this seller and the Flip 3.\nRead more""}, {'Reviewer Name': 'Mitch', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Canada on October 15, 2024', 'Review Body': 'Phone glitches out and screen goes blank. I need to reopen and shut several time to get it to work. Disappointed that this phone only lasted 5 months.\nRead more'}, {'Reviewer Name': 'JOSE FELIX SOLIS HERNANDEZ', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Mexico on May 26, 2023', 'Review Body': 'He comprado dispositivos anteriormente y sin ningún problema en lo absoluto, en el caso de esté, desde la entrega fue un problema, pagué un envío ""rápido” y el producto llegó 3 días después de la entrega prevista con un envío gratuito, el dispositivo se empezó a usar desde el 19 de mayo (un día después de la recepción) y para el día 24 ya estaba dañado el uso que se le dio fue mínimo y de un trato delicado, lo cerré para dejar de usarlo y al abrirlo está la pantalla negra como si estuviera roto,en las fotos podrán ver la estética de 10 de el equipo y el error, menos mal que ocurrió dentro de el periodo de garantía del mismo, así que pude solicitar el reembolso.\nRead more'}, {'Reviewer Name': 'Excelente teléfono, muy comodo', 'Rating': 'N/A', 'Title': 'N/A', 'Date': 'Reviewed in Mexico on September 20, 2024', 'Review Body': 'Todo\nRead more'}]",SAMSUNG,Android 11.0,8 GB,128 GB,6.7 Inches,1080 x 2640,,Galaxy Z Flip3 5G,Unlocked for All Carriers,,,Snapdragon,2.84 GHz,,2024-10-23
https://www.amazon.com/Samsung-Galaxy-A102U-Unlocked-Phone/dp/B084KS5WYC/ref=sr_1_79?dib=eyJ2IjoiMSJ9.ekOL4nZkrBSP26usbCc9uTCZN6QDrgi_DeyKgA_3CFZqiftw0EB4avbBTadFjc6uOiTWQVoQEQxa9PkCiBMJHm1UUqgqi2YyuTpEVbIQIobtslacnYU1q0F_AByrGNAqqvW_rVSy4EIQiEpS0qPgq49RmnUbGxjgGQ1eyYjEASIcQKXJtnmQs_fvQZXfQIJNcXyVP5RZQrK7vXee0Gp4XMtE1bM2ttmEvIC4hPGLZz4.aKHZUq5TK23pUg23AbrTnC0lTpsANyNxQ5snvzXPyvY&dib_tag=se&keywords=mobile+phone&qid=1729650160&sr=8-79,72.,$69.95,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07SC58QBW/ref=sr_1_80?dib=eyJ2IjoiMSJ9.ekOL4nZkrBSP26usbCc9uTCZN6QDrgi_DeyKgA_3CFZqiftw0EB4avbBTadFjc6uOiTWQVoQEQxa9PkCiBMJHm1UUqgqi2YyuTpEVbIQIobtslacnYU1q0F_AByrGNAqqvW_rVSy4EIQiEpS0qPgq49RmnUbGxjgGQ1eyYjEASIcQKXJtnmQs_fvQZXfQIJNcXyVP5RZQrK7vXee0Gp4XMtE1bM2ttmEvIC4hPGLZz4.aKHZUq5TK23pUg23AbrTnC0lTpsANyNxQ5snvzXPyvY&dib_tag=se&keywords=mobile+phone&qid=1729650160&sr=8-80,181.,$159.67,USD,4.2 out of 5 stars,https://m.media-amazon.com/images/I/61l4klmN95L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB1GX4H/ref=sr_1_81?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-81,133.,$132.00,USD,4.2 out of 5 stars,https://m.media-amazon.com/images/I/51rK-Be8dxL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Blackview-A53-Unlocked-Smartphone-Cellphone/dp/B0D1QB8SK2/ref=sr_1_82?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-82,119.,No List Price,USD,5.0 out of 5 stars,https://m.media-amazon.com/images/I/71sGPloKaoL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Simple-Mobile-Motorola-5000mAh-Sapphire/dp/B0CTW6L4R5/ref=sr_1_83?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-83,49.,No List Price,USD,3.7 out of 5 stars,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Motorola-Battery-Unlocked-Camera-Volcanic/dp/B0C5BMB1WB/ref=sr_1_84?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-84,84.,$84.08,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/51JEsDX-ynL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CV2W1TKZ/ref=sr_1_85?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-85,164.,$145.04,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/31bNhi6E3eL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Xiaomi-Triple-Tmobile-Unlocked-Charger/dp/B0CQKGMRMM/ref=sr_1_86?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-86,349.,$346.10,USD,4.4 out of 5 stars,https://m.media-amazon.com/images/I/61vFWIksgcL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Snapdragon-Resistant-Unlocked-T-Mobile/dp/B08Y7ZQQ81/ref=sr_1_87?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-87,162.,$138.95,USD,3.9 out of 5 stars,https://m.media-amazon.com/images/I/51erGpr3LJL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Factory-Unlocked-Android-Smartphone/dp/B0C8FR2XHJ/ref=sr_1_88?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-88,91.,$107.80,USD,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71vkaWmpemL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Galaxy-S20-5G-Cosmic/dp/B08B8Y5R4Y/ref=sr_1_89?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-89,178.,$389.96,USD,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61vImuizpTL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/LatsYrs-Smartphone-ROM%E3%80%90Expandable-Bluetooth-Unlocked/dp/B0DB5FMDZR/ref=sr_1_90?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-90,51.,No List Price,USD,4.4 out of 5 stars,https://m.media-amazon.com/images/I/61is0lLwnlL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Motorola-Unlocked-Smartphone-Display-International/dp/B0CQ3V9435/ref=sr_1_91?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-91,152.,$194.99,USD,4.3 out of 5 stars,https://m.media-amazon.com/images/I/61qnM0U+1qL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Factory-Unlocked-Smartphone-Intelligent/dp/B09BFRV59N/ref=sr_1_92?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-92,329.,$599.99,USD,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61S8-z34EFL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/OUKITEL-C51-Unlocked-Mobile-Phones/dp/B0DF2W8D17/ref=sr_1_93?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-93,159.,No List Price,USD,4.5 out of 5 stars,https://m.media-amazon.com/images/I/91VxM0e9zVL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Xiaomi-Tmobile-Unlocked-Charger-Midnight/dp/B0CLLV68VK/ref=sr_1_94?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-94,275.,No List Price,USD,4.6 out of 5 stars,https://m.media-amazon.com/images/I/71ZjanVe7oL._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/TracFone-Flip-Prepaid-Phone-Locked/dp/B09X7F2GCG/ref=sr_1_95?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-95,19.,No List Price,USD,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71S0voBvL8L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
https://www.amazon.com/Samsung-Galaxy-S21-FE-Intelligent/dp/B09SHJGLNN/ref=sr_1_96?dib=eyJ2IjoiMSJ9.p1eCY2dzQCMnCdbyl7BljI8e3bC6j8S4qlMkS5qslvN4K1lvyKJ36ptwM5ItZtlb4e6qhw8YHOc67Avb8XElPH25eMmCHb9xBD9dI0wSeQ7dVpFb7m5L_AmEfFEdTe7pbS70D6UEJBMSR9_LEihgicgVUw3Dksz429n5I2RJAgMzNmTdzRwdUVQpmCM934CMoljTHdhGhGVWf8dtV7pmrJHlTGuSU4kjtBev44rPA-4.rl4K11YCREUwKTaTLjcO7pGRxWydfLSEB9clAd56pZg&dib_tag=se&keywords=mobile+phone&qid=1729650166&sr=8-96,189.,$153.00,USD,3.8 out of 5 stars,https://m.media-amazon.com/images/I/616kK0b+d+L._AC_UY218_.jpg,No title found,Mobile Phones,Amazon,[],,,,,,,,,,,,,,,2024-10-23
